Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction_v2
0,1,23,0,2,1877,2,4,2,2,5,2,1,5,5,3,5,5,5,5,0,0.0,0
1,1,27,1,1,5613,4,4,4,4,4,4,4,4,2,1,5,5,4,4,13,23.0,1
1,1,49,0,2,133,1,1,3,1,2,5,4,5,5,5,5,3,5,5,8,3.0,1
1,1,59,1,1,1911,1,1,1,1,3,3,5,5,5,5,5,5,5,3,0,9.0,1
1,1,56,1,1,3758,2,2,2,2,3,5,5,5,5,5,5,4,5,4,9,0.0,1
1,1,37,0,2,2465,0,0,0,2,5,5,5,3,3,3,3,3,3,5,0,0.0,1
1,1,14,0,3,1472,5,1,5,2,3,5,2,3,3,4,1,2,3,3,0,0.0,1
0,0,22,1,2,1985,4,4,4,3,4,4,4,4,4,3,5,4,5,4,0,0.0,0
0,1,30,1,1,1465,1,1,1,1,4,4,4,4,5,2,3,3,2,4,0,1.0,1
0,1,55,1,1,2300,3,3,3,3,4,5,4,5,5,5,5,3,5,5,0,3.0,1
0,1,32,1,1,4473,2,2,2,2,5,5,5,5,3,2,4,4,5,5,0,0.0,1
1,1,32,1,1,5244,1,1,1,1,3,5,3,3,4,1,1,5,5,3,0,0.0,1
1,1,69,0,1,247,5,5,5,5,3,5,5,3,3,4,4,5,3,4,0,0.0,1
0,1,58,1,1,3608,3,3,3,3,5,4,5,5,5,5,5,5,5,4,0,0.0,1
0,1,30,1,2,2099,5,5,5,5,5,5,5,5,4,2,5,2,5,5,0,0.0,1
1,1,31,1,2,3824,5,4,4,4,5,5,5,5,1,2,4,3,5,5,0,18.0,1
1,0,23,1,2,1359,4,4,4,3,4,4,4,4,4,3,4,5,4,4,0,0.0,1
0,1,54,1,1,1114,1,1,4,1,4,5,4,5,5,5,5,3,5,4,0,2.0,1
1,0,27,1,2,1781,1,0,1,4,5,1,5,5,4,4,3,3,4,5,0,0.0,0
0,0,18,1,2,2060,2,2,2,3,1,2,1,1,5,2,2,4,4,1,27,32.0,0
1,0,39,1,2,1816,1,0,1,1,2,1,2,2,3,1,1,1,4,2,0,0.0,0
0,1,39,1,1,1614,2,2,2,2,3,4,4,1,1,2,1,4,1,4,0,0.0,1
0,1,15,0,2,1592,3,2,3,4,2,3,2,2,1,4,3,2,4,2,98,93.0,0
1,0,43,1,1,2181,3,3,3,4,1,3,1,1,3,3,3,1,4,1,0,0.0,0
0,1,44,1,1,656,2,3,3,3,3,3,4,2,2,2,2,2,2,3,0,0.0,0
1,1,26,0,2,3771,3,3,3,3,5,5,5,5,3,4,4,5,2,5,10,0.0,1
0,1,47,1,2,3142,2,2,2,2,2,2,2,2,1,3,4,4,3,2,0,0.0,0
1,1,30,1,1,4263,3,3,3,3,5,5,5,5,3,4,5,3,4,5,16,16.0,1
0,1,54,1,2,1378,1,3,3,3,1,1,1,1,1,4,4,3,4,1,31,28.0,0
0,1,36,1,1,2423,1,1,1,1,5,1,5,4,4,4,3,3,4,5,36,31.0,1
0,1,52,0,2,2462,1,5,1,5,5,1,2,5,2,5,3,3,3,5,65,66.0,0
0,1,24,0,2,2432,3,2,3,4,2,3,2,2,3,2,4,4,4,2,14,0.0,0
1,1,39,0,2,2132,2,5,2,3,2,4,4,4,4,5,5,4,3,4,222,219.0,0
0,1,54,1,1,2893,2,2,2,2,3,1,2,5,5,5,5,4,5,4,0,0.0,1
1,1,21,0,2,1861,5,2,3,2,5,5,4,5,3,2,1,2,5,5,48,45.0,1
1,1,53,1,1,2181,3,3,3,3,4,2,2,3,3,3,3,2,3,3,0,0.0,0
0,0,33,1,2,1770,1,3,1,3,3,1,3,3,4,3,5,5,4,3,0,0.0,0
0,1,47,0,2,2781,3,5,3,2,3,2,2,4,3,4,4,2,4,2,183,144.0,0
1,0,45,1,2,2437,3,4,4,4,1,4,1,1,2,3,3,1,4,1,57,56.0,0
1,1,57,0,2,915,1,1,1,1,5,4,4,2,2,2,2,4,2,4,20,13.0,1
0,1,16,0,2,2478,4,4,4,3,1,4,1,1,5,5,4,4,5,1,4,0.0,1
1,1,34,1,1,619,2,2,2,2,1,2,1,4,4,4,4,1,4,5,0,0.0,1
0,1,68,0,1,282,4,4,4,5,3,4,4,3,3,4,4,3,3,3,0,0.0,1
0,1,35,1,1,2461,2,1,1,1,4,3,4,2,2,2,2,1,2,3,0,4.0,0
0,1,22,1,1,4774,3,3,3,3,5,5,5,5,4,3,4,3,5,5,26,21.0,1
0,1,11,0,2,2099,1,4,4,1,2,4,2,2,5,5,1,3,1,2,0,0.0,0
0,1,30,1,2,2540,2,5,5,5,2,2,2,2,4,4,3,1,4,2,0,0.0,0
0,1,37,0,2,1336,2,5,2,4,1,2,1,1,3,5,4,5,5,1,0,0.0,0
1,1,31,1,1,2393,3,3,5,3,5,5,5,5,4,3,4,4,5,5,2,12.0,1
1,1,9,1,1,1889,1,1,1,1,5,5,5,5,5,5,5,5,4,5,0,0.0,1
1,1,40,1,1,1287,5,5,5,5,2,4,4,5,5,5,5,4,5,3,0,0.0,1
1,1,59,1,1,254,1,5,5,5,4,3,3,3,3,3,1,3,3,1,18,13.0,0
0,1,52,1,2,1420,1,5,5,5,2,1,2,2,2,5,3,4,3,2,117,112.0,0
1,1,40,0,2,1776,2,2,2,2,3,5,5,4,4,4,4,5,4,4,7,5.0,1
1,1,55,1,1,2153,4,4,4,4,5,5,4,2,2,2,2,4,2,5,0,0.0,1
1,1,60,1,2,415,4,3,3,3,4,4,4,4,4,4,4,1,4,4,0,0.0,0
1,1,12,0,2,1750,4,5,4,1,4,4,4,4,4,4,5,5,4,4,15,15.0,0
0,0,49,1,1,1369,1,1,1,3,5,1,5,5,5,4,5,5,4,5,0,0.0,0
1,1,23,0,2,1565,5,4,5,2,5,5,5,5,5,3,5,5,5,5,0,0.0,1
1,1,32,1,1,3688,1,1,1,1,5,5,5,5,5,2,5,2,4,5,28,32.0,1
0,1,23,1,1,4358,5,5,2,5,5,5,5,5,5,4,4,5,5,5,0,0.0,1
1,1,54,1,1,1490,5,5,5,5,5,5,4,4,4,4,4,3,4,4,0,0.0,1
0,1,43,1,2,1172,3,1,1,1,3,3,3,3,2,5,3,1,4,3,0,0.0,0
1,0,37,1,2,1367,1,5,1,4,2,1,5,2,5,2,3,1,3,2,0,3.0,0
1,1,7,0,2,1422,1,1,1,1,5,5,4,5,5,5,5,4,5,3,70,66.0,1
0,1,22,1,2,3679,2,2,2,2,2,2,4,2,3,1,2,1,3,2,5,4.0,0
0,1,56,1,1,70,2,2,2,2,4,5,4,4,4,4,4,5,4,5,0,0.0,1
0,0,34,0,2,2366,1,5,1,1,5,1,5,5,3,2,4,3,5,5,0,0.0,0
0,1,59,1,1,411,4,4,3,4,4,5,5,4,4,4,4,3,4,4,6,10.0,1
0,1,57,1,3,1579,1,5,5,5,1,1,1,1,1,2,3,2,2,1,11,10.0,0
1,0,59,1,2,2185,4,0,4,5,2,4,4,2,3,4,2,2,5,2,0,0.0,0
0,1,41,1,1,1223,2,2,2,2,4,1,4,4,4,4,4,4,4,3,0,0.0,1
1,1,18,0,2,1673,5,2,5,4,3,4,4,4,4,5,4,2,4,2,2,0.0,1
1,0,23,1,1,1773,5,0,5,1,5,5,5,5,3,2,5,3,4,5,12,0.0,1
1,1,41,1,2,1695,5,5,5,5,5,5,5,5,1,1,5,1,1,5,13,23.0,1
1,1,56,0,2,1459,2,2,2,2,4,4,4,2,2,2,2,5,2,5,19,20.0,1
0,1,43,0,2,2235,4,3,4,3,2,4,2,2,2,4,4,4,4,2,0,0.0,1
1,1,43,1,1,1936,4,4,4,4,4,5,4,5,3,5,4,4,3,4,140,156.0,1
1,1,65,0,2,454,1,1,1,1,3,3,3,3,3,4,4,4,4,3,0,0.0,1
1,1,50,0,2,389,4,5,4,3,4,4,4,1,1,4,1,3,1,3,0,12.0,0
1,1,51,1,1,2227,2,2,2,2,2,3,4,5,5,5,5,4,5,3,14,29.0,1
0,1,27,1,1,3214,1,1,1,1,4,5,4,4,4,2,5,4,5,4,0,0.0,1
0,1,62,0,2,1524,2,4,2,3,2,2,4,2,4,3,4,5,4,2,71,62.0,0
0,1,21,1,3,1815,0,5,0,3,4,0,4,4,2,5,5,4,3,4,0,0.0,1
0,1,58,0,2,1785,1,2,1,4,1,1,1,1,4,3,3,2,4,1,3,7.0,0
0,1,62,0,2,2010,2,5,2,3,4,2,4,4,5,3,4,5,5,4,0,0.0,0
0,0,24,1,2,2033,3,3,3,3,3,3,3,3,1,1,2,3,3,3,0,0.0,0
1,1,54,0,2,379,4,4,4,4,2,5,5,4,4,4,4,5,4,4,0,9.0,1
0,1,34,1,1,2820,5,5,5,5,5,5,4,5,5,5,5,3,5,5,0,0.0,1
0,1,45,1,1,569,4,4,4,4,3,4,4,2,2,2,2,3,2,4,7,0.0,1
1,1,56,0,2,2064,4,5,4,2,4,1,1,4,2,3,4,1,5,1,7,3.0,1
1,1,45,1,1,930,3,3,3,3,5,5,5,5,5,5,5,3,5,4,0,0.0,1
1,1,35,1,2,1404,4,2,2,2,4,4,4,4,4,3,2,3,4,4,9,0.0,1
1,0,25,1,2,1760,1,0,1,3,5,1,5,5,1,4,2,4,5,5,3,0.0,0
0,1,51,1,1,2342,1,1,3,1,4,4,4,4,4,4,4,5,4,4,0,0.0,1
0,0,48,1,1,1804,5,0,0,3,2,5,2,2,5,4,5,5,4,2,0,0.0,1
1,0,22,1,2,1607,4,3,4,2,3,4,3,3,3,2,3,1,3,3,0,0.0,0
1,1,57,0,2,1982,3,4,3,3,3,1,1,4,3,5,4,1,3,1,207,240.0,0
0,1,49,1,2,2891,4,2,2,2,4,4,4,4,2,2,1,5,2,4,5,17.0,1
0,1,28,0,3,2065,2,0,2,1,3,2,3,3,5,2,4,5,5,3,0,0.0,0
1,1,8,0,2,2842,5,3,5,4,4,2,4,1,1,5,1,1,1,3,32,9.0,1
0,1,35,1,3,2140,3,3,3,3,2,3,3,4,3,2,3,3,2,3,138,133.0,0
0,1,42,1,1,513,2,2,2,2,5,5,5,4,4,4,4,5,4,3,1,0.0,1
0,1,55,1,2,1537,4,5,5,5,4,4,4,4,3,4,5,1,4,4,0,0.0,1
1,1,54,1,2,69,5,2,2,2,3,5,5,5,5,5,5,4,5,1,1,0.0,1
1,0,62,1,2,2408,2,2,2,2,2,2,5,2,1,3,2,4,3,2,88,53.0,0
0,1,80,1,2,1501,3,5,5,5,3,3,3,3,4,1,4,2,3,3,12,30.0,0
0,1,8,0,2,1930,4,3,5,4,3,5,3,3,1,5,2,1,3,3,13,18.0,0
1,0,25,1,1,1900,1,5,1,1,1,1,1,1,5,4,5,3,4,1,1,0.0,0
1,1,35,1,1,2634,5,5,5,5,4,2,4,5,5,5,5,5,5,4,0,0.0,1
1,1,54,1,1,561,4,4,1,4,4,4,5,4,4,4,4,3,4,5,0,0.0,1
0,0,34,1,2,2353,1,4,1,4,1,5,5,3,5,2,1,5,1,5,159,164.0,0
0,1,50,1,1,700,1,1,1,1,2,5,4,4,4,4,4,4,4,4,0,0.0,1
0,1,67,1,1,1668,5,5,5,5,5,5,5,4,4,4,4,4,4,3,0,7.0,1
0,1,22,0,2,1766,1,4,1,3,4,1,4,4,5,3,4,4,5,4,0,0.0,0
0,1,29,1,1,2832,5,5,5,5,4,4,4,4,5,2,5,5,5,4,8,9.0,1
1,1,32,1,1,4117,1,1,1,1,5,5,5,5,5,4,5,3,5,5,11,1.0,1
0,1,57,1,1,3225,2,5,5,5,5,3,4,2,2,2,2,2,2,4,0,0.0,0
1,0,29,1,2,2046,1,3,1,4,2,1,2,2,5,2,3,1,5,2,0,0.0,0
0,1,31,0,2,2329,3,2,3,4,5,3,5,5,2,3,4,1,3,5,0,0.0,0
1,1,42,0,2,1018,3,3,3,3,1,5,2,5,5,5,5,4,5,4,0,0.0,1
1,0,54,1,3,3074,1,1,1,3,4,1,3,4,3,1,2,2,2,4,0,0.0,0
0,1,54,1,1,729,1,1,1,1,4,5,4,5,5,5,5,3,5,4,5,0.0,1
0,1,36,1,2,1923,4,1,3,1,4,3,4,4,4,3,3,2,3,4,0,5.0,0
0,1,37,1,2,2227,4,1,1,1,4,4,4,4,1,4,1,1,2,4,15,4.0,1
1,1,65,1,3,1643,2,5,5,5,2,2,2,1,3,3,4,2,1,2,134,131.0,0
1,1,66,0,2,98,4,1,4,4,5,4,4,4,4,4,4,4,4,3,10,10.0,1
0,0,14,1,2,2257,3,1,2,4,1,2,1,1,3,1,4,1,4,1,14,13.0,0
0,1,65,0,2,3722,2,2,2,4,2,2,2,3,4,4,3,2,2,2,0,0.0,0
0,1,60,1,1,3338,2,2,4,2,4,4,4,5,5,5,5,3,5,3,0,0.0,1
1,1,51,0,3,371,4,4,4,4,4,2,5,5,5,5,4,1,5,4,40,38.0,1
1,0,21,1,1,3222,4,0,4,1,1,4,1,1,5,3,3,3,1,1,2,0.0,1
0,1,24,0,2,1298,4,1,4,2,2,4,2,2,2,5,2,1,2,2,0,4.0,1
0,1,52,0,2,1949,4,1,4,4,5,4,1,5,4,2,4,1,3,5,0,0.0,0
1,1,68,0,3,1072,1,1,1,1,4,5,5,4,4,4,4,3,4,3,0,10.0,1
1,1,45,1,1,660,3,3,3,3,5,5,5,3,3,3,3,5,3,5,65,59.0,1
0,1,40,1,1,2380,1,1,1,1,2,5,5,4,4,4,4,3,4,3,0,0.0,1
0,1,24,0,3,1891,2,5,2,1,3,2,3,3,3,1,4,5,1,3,0,0.0,0
1,1,26,1,2,2514,3,2,3,2,3,3,3,3,2,3,3,3,1,3,0,141.0,0
1,1,44,1,1,3452,3,3,3,3,5,4,4,4,4,4,4,5,4,4,10,3.0,1
0,1,80,1,2,1271,3,2,2,2,3,3,3,3,4,4,3,4,2,3,71,69.0,0
0,1,26,1,1,3444,4,4,4,4,4,4,4,4,2,5,4,2,3,4,6,19.0,1
0,1,31,1,2,2704,1,5,5,5,1,1,1,1,4,2,2,2,2,1,0,0.0,0
1,1,43,0,2,343,4,4,4,4,4,4,4,5,5,5,5,3,5,4,0,0.0,1
0,1,45,1,1,2367,4,4,4,4,5,4,4,4,4,4,4,5,4,4,3,4.0,1
1,0,40,1,1,1417,3,3,3,1,2,3,5,2,3,5,5,3,5,2,0,13.0,1
0,1,44,0,2,2527,3,4,3,4,3,3,3,3,5,3,5,5,5,3,12,14.0,0
1,1,33,1,1,1912,2,5,2,2,4,4,5,5,5,5,5,3,5,3,29,23.0,1
1,1,61,1,1,2142,1,1,1,1,4,4,4,4,4,4,4,4,4,3,4,0.0,1
1,1,50,1,2,1115,2,3,3,3,2,5,2,2,2,2,2,2,2,5,42,24.0,1
0,0,38,1,2,1652,2,0,2,4,3,2,3,3,5,5,5,1,2,3,0,0.0,0
0,1,25,1,1,3502,5,5,5,5,3,3,3,3,5,2,3,4,5,3,0,0.0,1
0,1,36,1,2,1890,3,1,1,1,3,4,3,3,5,2,3,5,3,3,0,0.0,1
0,1,30,1,1,1627,1,1,1,1,4,4,4,4,5,4,5,5,4,4,0,0.0,1
1,1,60,1,1,2706,2,2,3,2,5,5,4,4,4,4,4,5,4,5,3,0.0,1
1,1,36,1,2,1524,3,3,3,3,3,3,3,3,1,3,3,1,4,3,0,26.0,0
1,1,14,0,2,1528,4,2,2,2,1,5,2,3,3,4,3,2,3,5,19,17.0,1
1,0,62,1,2,2212,3,2,3,3,2,3,2,2,1,1,4,4,4,2,0,0.0,0
0,1,56,1,1,1762,4,4,4,4,2,5,5,5,5,5,5,3,5,3,0,0.0,1
1,1,15,1,3,3908,3,3,4,3,3,3,3,3,3,2,4,2,4,3,90,91.0,0
0,1,43,1,1,3157,2,2,2,2,4,5,4,5,5,5,5,5,5,4,15,87.0,1
1,1,38,1,1,540,1,1,3,1,3,4,4,4,4,4,4,4,4,4,74,65.0,1
1,1,53,0,2,906,4,1,4,2,4,2,2,4,4,4,4,2,4,4,0,6.0,0
1,1,39,0,2,2499,5,4,5,1,1,1,5,4,4,5,4,4,4,5,0,0.0,1
1,1,27,0,2,1629,4,3,4,2,4,4,4,4,5,4,3,4,4,4,0,0.0,0
0,1,55,1,1,2010,4,4,2,4,2,4,5,3,3,3,3,4,3,5,0,0.0,1
0,0,23,1,2,2243,3,3,3,3,1,3,2,1,2,5,4,2,3,1,0,2.0,0
0,1,26,1,1,3577,4,4,4,4,2,2,2,5,4,5,5,2,5,2,0,0.0,1
1,1,47,1,2,758,2,4,4,4,5,3,3,2,2,2,2,2,2,4,55,43.0,0
1,1,60,1,2,53,4,4,4,4,1,3,4,4,4,4,4,3,4,3,2,0.0,1
1,1,26,0,2,2204,3,3,3,3,5,5,5,5,5,5,5,5,5,5,36,39.0,1
0,1,41,1,1,274,3,3,3,3,3,5,4,4,4,4,4,3,4,3,0,0.0,1
0,1,57,1,1,909,4,4,4,4,3,4,5,4,4,4,4,3,4,4,0,0.0,1
1,1,43,1,2,120,5,1,1,1,5,2,1,4,4,5,4,4,4,5,14,12.0,1
0,1,66,0,2,2099,3,1,3,2,5,3,5,5,3,4,3,2,3,5,23,33.0,0
1,0,23,1,2,2763,2,1,1,4,2,2,4,2,3,2,4,3,5,2,6,0.0,0
0,1,15,1,1,3322,5,5,5,5,5,5,5,5,5,2,4,3,5,5,68,63.0,1
0,1,9,0,2,4502,2,3,2,4,1,2,1,1,1,5,4,2,4,1,9,2.0,0
1,1,43,1,2,1109,5,2,2,2,2,1,3,5,5,5,5,5,5,2,5,0.0,1
0,1,72,1,1,1878,4,1,2,2,5,2,3,4,4,3,4,4,4,1,0,0.0,0
1,0,26,1,2,2437,2,2,2,3,1,2,1,1,2,5,4,4,3,1,0,0.0,0
1,0,24,1,3,2159,1,2,1,3,3,1,3,3,2,1,4,1,3,3,2,7.0,0
0,1,22,1,3,2584,3,5,5,5,3,3,3,3,4,3,4,3,3,3,43,42.0,0
1,1,45,1,1,2717,2,5,5,5,5,3,3,2,2,3,2,2,2,1,4,0.0,0
1,1,49,1,1,1882,2,2,2,2,2,4,5,4,4,4,4,3,4,4,0,0.0,1
1,1,57,0,2,110,4,1,4,2,5,3,3,4,4,4,4,3,4,2,0,0.0,0
0,1,37,1,1,2957,5,5,3,5,3,5,5,4,4,4,4,5,4,5,0,0.0,1
0,1,13,0,2,1770,2,4,2,3,1,2,1,1,4,3,4,5,5,1,0,0.0,0
0,1,26,1,1,4516,3,3,3,3,3,3,3,3,3,2,3,1,4,3,27,29.0,0
0,1,47,1,1,264,0,0,0,4,2,4,5,1,1,1,1,5,1,5,36,27.0,1
1,1,10,0,2,1175,4,4,4,4,5,4,4,4,4,4,4,3,4,3,46,38.0,1
1,1,54,1,2,1064,2,2,2,2,4,3,4,2,2,2,2,2,2,3,0,0.0,0
0,1,50,1,1,2022,1,1,1,1,4,4,4,3,3,3,3,4,3,4,44,13.0,1
0,1,9,1,2,2395,0,3,0,1,5,0,3,5,4,3,5,2,2,5,0,0.0,1
1,1,14,0,3,1357,3,5,3,3,4,4,4,4,4,3,4,5,4,4,14,18.0,1
0,1,38,1,2,1880,4,4,4,4,4,4,4,4,2,1,3,2,3,4,53,63.0,0
1,1,60,0,2,1286,0,0,0,1,2,4,5,3,3,3,3,5,3,5,0,0.0,1
0,1,67,0,2,1965,3,4,3,4,3,3,3,3,4,1,3,2,3,3,0,0.0,0
0,1,37,1,1,3850,4,4,4,4,5,5,4,5,5,5,5,5,5,3,0,0.0,1
0,1,60,1,1,2147,5,1,5,5,5,4,4,4,4,4,4,5,4,4,0,0.0,1
1,1,36,1,1,469,5,5,5,5,2,4,5,4,4,4,4,5,4,3,3,0.0,1
0,1,26,1,2,2557,4,4,4,4,4,4,3,4,2,1,5,5,5,4,0,0.0,1
1,1,56,0,2,417,5,5,3,5,5,5,5,5,3,4,5,4,4,5,0,0.0,1
1,1,59,1,2,871,1,4,4,4,3,2,2,1,1,1,1,2,1,2,27,4.0,0
1,1,37,0,2,1849,5,5,5,5,5,3,5,5,5,5,5,5,5,3,0,10.0,1
0,1,24,0,2,2343,4,3,4,4,2,4,2,2,1,5,3,4,3,2,1,2.0,0
1,1,42,1,1,1783,3,3,3,3,3,3,5,5,5,5,5,3,5,3,0,0.0,1
1,1,25,0,2,2548,3,4,2,3,2,4,2,5,3,5,5,2,5,2,160,150.0,0
0,0,24,1,1,2669,3,2,3,4,5,3,5,5,3,4,4,1,3,5,2,0.0,0
0,1,45,1,3,1309,3,3,3,3,3,3,3,3,1,2,2,5,5,3,0,0.0,1
1,1,33,1,1,1812,5,5,5,5,5,1,2,5,5,5,5,4,5,5,0,0.0,1
1,1,36,1,1,926,3,3,3,3,5,5,4,3,3,4,3,4,3,3,34,56.0,1
0,1,35,1,2,2317,4,4,4,4,4,4,4,4,3,5,1,3,5,4,0,0.0,1
0,1,25,0,2,2317,2,3,2,3,5,2,5,5,4,2,3,2,3,5,0,0.0,0
0,1,41,1,1,1144,5,5,5,5,4,4,5,4,4,4,4,3,4,4,0,0.0,1
0,1,43,1,1,2743,1,1,1,1,1,1,5,4,4,4,4,1,4,2,0,0.0,1
0,1,65,0,2,1507,3,5,3,2,4,3,4,4,5,5,5,5,5,4,25,27.0,0
1,1,51,0,2,245,5,4,5,1,4,4,4,3,3,5,3,4,3,3,0,0.0,1
0,1,49,1,1,3793,2,2,2,2,3,4,4,5,5,5,5,3,5,5,0,0.0,1
0,1,9,0,2,2172,2,4,2,4,4,2,4,4,3,3,3,3,4,4,0,0.0,0
0,1,37,1,1,479,2,5,5,5,3,4,3,2,2,2,2,2,2,1,64,63.0,0
0,1,66,0,2,2743,1,4,1,1,2,1,2,2,4,5,4,5,4,2,0,0.0,0
1,1,56,0,2,860,5,4,5,2,4,5,4,2,2,5,2,3,2,3,0,0.0,1
1,0,32,1,1,2006,3,4,4,1,5,4,5,5,4,3,4,4,5,5,0,0.0,0
1,1,38,0,2,1304,3,5,3,5,3,3,3,3,4,4,5,5,4,3,0,0.0,0
1,1,35,1,2,1875,3,1,1,1,3,3,3,3,1,5,3,4,3,3,0,0.0,0
0,1,31,0,2,2159,3,5,4,1,1,4,1,1,3,4,4,5,4,1,0,9.0,0
1,1,62,1,1,327,4,4,4,4,2,2,4,5,5,5,5,2,5,4,11,11.0,1
0,0,22,1,2,2728,3,2,2,3,5,2,1,5,1,5,1,2,4,5,0,0.0,0
0,1,29,0,3,1579,3,4,3,1,1,3,1,1,3,4,4,3,5,1,21,24.0,0
1,1,18,1,1,3133,2,2,2,2,2,2,2,2,3,3,3,1,3,2,0,0.0,0
1,0,22,1,2,1813,4,0,5,3,1,5,1,1,4,2,4,4,4,1,0,0.0,1
1,0,21,1,2,1933,4,3,3,4,3,3,3,3,3,4,4,3,4,3,27,7.0,0
1,1,24,1,1,1774,1,3,2,2,1,1,1,1,1,2,4,3,4,1,49,106.0,0
0,1,52,1,1,2979,4,1,1,1,5,2,2,4,4,4,4,1,4,4,8,0.0,0
0,1,41,1,1,2345,2,2,2,2,4,4,4,3,3,5,4,4,5,4,3,0.0,1
1,1,67,0,2,1450,4,4,4,4,5,5,5,5,5,2,4,5,4,5,4,0.0,1
1,1,35,0,2,2236,4,5,4,5,1,4,1,1,3,3,4,3,5,1,0,0.0,0
0,1,70,0,2,3219,3,4,3,1,4,3,4,4,5,5,5,5,5,4,0,0.0,0
0,1,30,1,1,1486,5,2,2,2,5,4,5,5,4,1,3,3,3,5,0,11.0,0
1,0,38,1,2,2310,3,3,3,3,5,3,5,5,4,2,3,3,3,5,4,12.0,0
1,1,22,1,1,1499,5,5,5,5,5,5,5,5,4,4,4,1,3,5,0,0.0,1
0,1,65,0,2,1826,3,4,3,1,2,3,2,2,3,4,4,4,5,2,0,0.0,0
1,1,62,0,1,344,4,4,4,4,4,5,4,4,4,4,4,3,4,3,0,1.0,1
0,1,15,0,2,1146,1,4,1,3,5,1,5,5,1,4,5,1,1,5,8,21.0,0
0,1,34,1,1,1773,4,4,4,4,5,3,3,4,4,4,4,4,4,3,1,0.0,0
0,1,54,0,3,4088,1,1,1,2,2,1,2,2,3,4,2,4,2,2,16,0.0,0
1,0,24,1,1,1425,4,5,4,1,2,4,2,2,5,4,5,4,4,2,0,0.0,1
1,1,37,0,1,275,5,4,5,2,4,5,4,2,2,5,2,3,2,3,3,1.0,1
1,0,26,1,2,1433,2,2,2,4,4,2,4,4,4,4,3,1,3,4,16,7.0,0
1,1,47,1,2,988,4,4,4,4,2,3,3,4,4,4,4,2,4,1,0,0.0,0
1,1,46,1,2,1110,5,3,3,3,5,5,5,4,1,3,2,5,5,5,0,0.0,1
0,1,37,1,1,589,3,3,3,3,3,4,4,4,4,4,4,4,4,4,7,0.0,1
0,1,25,0,2,1209,3,5,3,4,3,3,3,3,4,4,5,4,4,3,0,0.0,0
0,1,50,1,1,1611,4,4,4,4,4,3,5,4,4,4,4,5,4,3,0,0.0,1
0,0,25,1,2,2014,3,2,2,5,2,2,3,2,4,1,4,1,2,2,0,0.0,0
0,1,26,1,2,2380,5,2,2,2,5,5,4,5,4,3,4,4,1,5,12,3.0,1
0,1,23,1,3,2228,5,2,2,2,5,5,5,5,3,1,2,2,2,5,0,0.0,1
1,0,25,1,1,2609,5,0,5,3,3,5,3,3,3,5,4,3,4,3,8,0.0,1
0,1,51,0,2,1417,2,1,2,4,5,2,5,5,3,2,3,3,4,5,0,0.0,0
0,1,14,0,2,1238,1,5,1,3,5,1,5,5,4,5,3,4,5,5,11,1.0,0
0,0,27,1,2,2184,4,4,4,4,2,4,2,2,2,3,4,4,3,2,11,0.0,0
0,1,45,0,2,1925,2,1,2,4,3,2,3,3,1,5,3,3,4,3,0,0.0,0
1,1,60,1,1,372,4,3,3,3,3,2,2,4,4,4,4,3,4,4,18,8.0,0
1,1,38,1,2,2108,4,4,4,4,4,4,4,4,5,3,2,4,1,4,0,0.0,1
0,1,49,1,1,906,4,4,4,4,2,4,5,5,5,5,5,3,5,5,14,8.0,1
0,1,32,0,2,2317,3,1,3,4,5,3,5,5,3,1,3,4,3,5,28,8.0,0
1,1,50,1,1,1953,3,3,3,3,4,3,4,4,4,4,4,5,4,3,0,0.0,1
1,1,50,1,2,2017,2,3,3,3,3,2,4,2,2,2,2,3,2,4,7,16.0,0
0,0,27,1,2,2280,2,2,2,3,3,2,3,3,1,4,5,2,4,3,0,0.0,0
1,1,55,0,2,327,3,3,3,3,3,5,4,5,5,5,5,3,5,5,0,0.0,1
1,1,56,1,2,451,4,4,4,4,1,4,3,4,4,4,4,1,4,3,0,0.0,1
0,0,27,1,2,3636,3,3,3,3,2,3,2,2,1,1,3,1,3,2,0,0.0,0
0,1,21,0,2,2167,2,4,2,1,5,2,5,5,5,4,4,3,4,5,9,0.0,0
0,1,55,0,2,1691,2,4,2,3,2,2,2,2,3,3,4,4,5,2,20,18.0,0
1,1,43,0,2,556,4,5,4,3,5,4,5,3,3,4,3,5,3,3,0,0.0,0
0,0,46,1,2,1811,3,3,3,3,3,3,5,3,1,1,5,4,3,3,1,0.0,0
0,1,66,1,3,1943,2,3,3,3,2,2,2,2,4,5,4,1,3,2,0,0.0,0
0,0,27,1,1,2255,2,3,3,3,5,3,5,5,3,3,5,4,4,5,0,0.0,0
1,1,20,1,1,3874,1,5,5,5,1,1,1,1,4,5,3,2,4,1,102,92.0,0
0,0,29,1,2,2354,2,2,2,4,3,2,3,3,1,3,3,2,4,3,0,0.0,0
0,1,20,1,1,4794,1,5,5,5,1,1,1,1,1,5,4,2,4,1,111,99.0,0
1,1,51,0,2,78,5,5,5,5,5,4,4,4,4,4,4,3,4,4,0,22.0,1
